student_id,age,gender,ethnicity,family_income,parent_education,family_size,single_parent,gpa_previous_year,attendance_rate,disciplinary_incidents,extracurricular_activities,school_type,class_size,teacher_student_ratio,absences_last_semester,late_arrivals,homework_completion_rate,counseling_sessions,tutoring_hours,free_lunch_eligible,dropout_risk
STU_01115,16,Female,Asian,17161.0,High School,4,0,4.0,0.878,2,2,Public,24,0.03,10,6,0.94,3.0,1.0,1,0
STU_01116,17,Male,Black,15000.0,High School,1,0,3.18,0.824,0,3,Public,20,0.076,13,6,0.572,2.0,3.0,1,0
STU_01117,19,Male,White,15000.0,Less than High School,6,0,3.57,0.959,0,1,Public,16,0.03,8,4,0.708,2.0,3.0,0,0
STU_01118,16,Female,Black,15000.0,Bachelor's Degree,3,0,2.03,0.809,1,2,Private,26,0.078,3,8,0.871,3.0,3.0,1,0
STU_01119,16,Female,White,58469.0,Some College,4,0,1.71,0.799,1,2,Public,24,0.047,11,6,0.896,2.0,1.0,1,0
STU_01120,18,Female,White,15000.0,High School,8,0,3.97,0.7,1,0,Public,23,0.081,8,8,0.948,1.0,1.0,0,0
STU_01121,18,Female,White,28615.0,Bachelor's Degree,6,0,3.74,0.856,5,1,Private,24,0.073,17,4,0.781,0.0,3.0,1,0
STU_01122,18,Male,Hispanic,59554.0,High School,6,0,4.0,0.892,0,2,Public,30,0.051,6,4,0.726,2.0,3.0,1,0
STU_01123,17,Male,White,50682.0,Less than High School,5,1,2.74,0.869,1,1,Public,15,0.04,6,7,0.797,1.0,3.0,0,0
STU_01124,14,Male,White,26677.0,High School,6,0,3.8,0.712,2,1,Public,38,0.073,10,5,0.3,1.0,1.0,0,1
STU_01125,18,Male,White,42308.0,Less than High School,5,0,0.76,0.745,3,2,Public,20,0.041,10,11,0.712,3.0,0.0,0,1
STU_01126,14,Male,Black,39566.0,High School,1,1,3.23,0.884,1,0,Private,22,0.038,8,4,0.877,1.0,4.0,0,0
STU_01127,16,Female,Other,30352.0,High School,1,0,3.63,0.958,2,1,Public,31,0.065,7,10,0.678,1.0,2.0,1,0
STU_01128,15,Male,Black,30679.0,Bachelor's Degree,6,1,2.25,0.769,1,0,Public,32,0.086,6,8,0.796,2.0,4.0,0,0
STU_01129,16,Male,White,150000.0,Bachelor's Degree,3,1,3.64,0.711,1,2,Public,16,0.03,7,3,0.595,,3.0,0,1
STU_01130,16,Male,White,69387.0,High School,1,1,2.66,0.805,2,0,Private,21,0.055,7,3,0.908,,3.0,1,0
STU_01131,16,Female,White,150000.0,Bachelor's Degree,3,0,2.74,0.977,1,1,Charter,26,0.044,10,1,0.868,1.0,3.0,0,0
STU_01132,17,Female,White,24402.0,Some College,2,0,2.59,0.807,0,0,Private,20,0.03,6,4,0.844,4.0,1.0,0,0
STU_01133,18,Female,Hispanic,33929.0,High School,3,1,4.0,0.604,1,0,Public,27,0.057,7,3,0.543,4.0,1.0,0,1
STU_01134,17,Male,Hispanic,15000.0,Bachelor's Degree,3,0,2.44,0.988,0,1,Private,24,0.07,8,6,0.977,1.0,4.0,0,0
STU_01135,16,Female,Black,19003.0,Some College,2,0,2.34,0.689,2,0,Private,16,0.068,10,3,0.89,,6.0,0,1
STU_01136,17,Male,Hispanic,150000.0,Some College,5,0,2.11,0.788,2,1,Public,31,0.054,7,12,0.745,1.0,2.0,1,0
STU_01137,18,Female,White,23918.0,Some College,4,1,2.51,0.94,5,2,Public,29,0.105,7,7,0.974,1.0,4.0,1,0
STU_01138,14,Female,White,150000.0,Some College,3,0,2.96,0.822,2,4,Public,26,0.066,5,4,0.56,3.0,4.0,0,0
STU_01139,17,Male,Hispanic,15000.0,High School,2,0,3.31,0.822,1,2,Private,34,0.074,8,7,0.7,0.0,0.0,0,0
STU_01140,17,Female,White,15634.0,Bachelor's Degree,6,0,2.2,0.846,2,0,Public,28,0.057,6,3,0.786,1.0,1.0,0,0
STU_01141,16,Female,White,27640.0,High School,1,0,3.1,0.857,0,1,Public,20,0.097,11,3,0.887,4.0,2.0,1,0
STU_01142,18,Male,White,34510.0,Bachelor's Degree,6,0,3.29,0.762,0,2,Charter,18,0.065,10,7,0.874,1.0,1.0,0,0
STU_01143,16,Female,White,75999.0,High School,4,0,2.05,0.701,2,3,Public,15,0.052,9,4,0.902,4.0,2.0,0,0
STU_01144,16,Male,White,,Less than High School,2,0,2.85,0.899,1,1,Public,20,0.052,5,8,0.971,3.0,3.0,1,0
STU_01145,16,Male,Black,26029.0,Some College,2,0,2.73,0.788,1,4,Private,26,0.037,6,5,0.812,6.0,3.0,0,1
STU_01146,16,Male,Asian,32642.0,High School,1,0,2.86,0.708,0,1,Private,24,0.078,8,4,0.71,3.0,3.0,0,0
STU_01147,14,Male,White,28134.0,Bachelor's Degree,6,0,2.38,0.676,1,2,Public,23,0.06,5,5,0.914,3.0,0.0,1,0
STU_01148,14,Female,White,17471.0,High School,2,1,2.69,0.791,6,2,Public,26,0.074,13,3,0.892,0.0,,0,0
STU_01149,18,Male,Black,17848.0,Some College,2,0,2.82,0.869,1,1,Public,26,0.074,7,6,0.732,2.0,3.0,1,0
STU_01150,15,Female,White,82645.0,High School,4,1,4.0,0.734,2,0,Public,30,0.03,7,3,0.977,0.0,3.0,0,0
STU_01151,15,Male,White,15000.0,High School,4,1,2.84,0.799,1,1,Private,29,0.068,7,3,0.915,,2.0,0,1
STU_01152,14,Female,White,132440.0,High School,2,0,3.87,0.92,0,4,Public,24,0.055,6,5,0.863,0.0,2.0,0,0
STU_01153,15,Female,White,27601.0,Some College,6,0,3.93,0.836,0,1,Public,24,0.054,7,2,0.917,2.0,3.0,0,0
STU_01154,14,Female,Black,19575.0,Some College,5,1,1.74,0.945,0,0,Charter,30,0.07,9,5,0.794,,4.0,0,0
STU_01155,18,Male,Black,65631.0,Some College,3,0,2.57,0.89,0,2,Private,26,0.059,6,5,0.767,5.0,3.0,0,0
STU_01156,18,Male,White,119154.0,Graduate Degree,2,1,3.93,0.607,0,2,Public,22,0.08,7,2,0.891,0.0,5.0,0,1
STU_01157,15,Male,White,88797.0,Some College,2,0,2.94,0.775,2,1,Public,18,0.066,12,4,0.814,0.0,2.0,0,1
STU_01158,19,Female,White,54257.0,Graduate Degree,4,1,2.71,0.867,0,1,Public,33,0.048,11,6,0.586,2.0,2.0,0,0
STU_01159,17,Female,White,86638.0,Less than High School,5,1,3.4,0.876,0,1,Public,31,0.032,5,2,0.579,3.0,2.0,1,0
STU_01160,16,Male,Other,15000.0,Less than High School,8,1,3.65,0.784,0,1,Public,22,0.055,4,4,0.724,1.0,,1,1
STU_01161,14,Male,Hispanic,23922.0,High School,4,0,2.78,0.913,1,3,Public,26,0.063,9,8,0.969,,3.0,1,0
STU_01162,19,Female,Hispanic,17519.0,Less than High School,4,0,2.58,0.857,0,0,Public,29,0.07,10,3,0.681,3.0,4.0,1,0
STU_01163,14,Male,Black,96733.0,Some College,6,1,0.91,0.832,1,3,Public,31,0.03,7,3,0.68,2.0,3.0,1,0
STU_01164,14,Female,Black,26721.0,Some College,1,1,2.84,0.707,4,2,Private,25,0.049,7,0,0.666,1.0,3.0,1,1
STU_01165,18,Female,Black,71419.0,Some College,8,0,2.5,0.813,0,3,Public,18,0.096,3,9,0.653,0.0,4.0,0,0
STU_01166,19,Female,White,55753.0,Bachelor's Degree,3,0,1.99,0.675,0,1,Public,29,0.065,13,12,0.91,1.0,3.0,1,1
STU_01167,18,Male,White,,Graduate Degree,5,0,2.64,0.91,4,4,Public,19,0.081,4,7,0.735,2.0,3.0,0,1
STU_01168,17,Male,Hispanic,22707.0,Bachelor's Degree,2,0,2.47,0.806,0,0,Public,22,0.034,4,6,0.766,2.0,3.0,1,0
STU_01169,17,Female,White,,Less than High School,4,0,2.94,0.905,1,2,Public,25,0.077,11,2,0.86,0.0,4.0,0,0
STU_01170,17,Female,Other,19528.0,High School,4,0,2.58,0.933,1,3,Charter,26,0.055,9,3,0.902,4.0,3.0,1,0
STU_01171,17,Male,Hispanic,40131.0,High School,2,1,3.16,0.829,4,1,Public,25,0.058,16,2,0.667,3.0,4.0,0,0
STU_01172,16,Male,Other,19418.0,High School,2,0,2.94,0.715,1,2,Public,35,0.039,9,5,0.685,4.0,7.0,0,1
STU_01173,16,Female,White,28250.0,Some College,4,0,3.82,0.933,1,2,Charter,26,0.063,16,4,0.902,1.0,2.0,1,0
STU_01174,16,Female,Asian,34999.0,,4,1,2.37,0.747,2,1,Public,20,0.08,7,8,0.753,0.0,4.0,1,0
STU_01175,15,Female,White,19413.0,High School,6,0,4.0,0.643,0,2,Public,15,0.031,9,8,0.916,1.0,5.0,1,0
STU_01176,16,Female,Other,16842.0,Bachelor's Degree,4,0,3.65,0.953,0,0,Public,24,0.045,10,7,0.931,0.0,2.0,0,0
STU_01177,14,Male,White,45662.0,Bachelor's Degree,3,1,3.99,0.543,0,4,Public,26,0.058,7,5,0.738,1.0,1.0,0,0
STU_01178,16,Male,Hispanic,18476.0,Less than High School,4,1,3.0,0.826,1,3,Public,35,0.095,11,6,0.874,3.0,3.0,0,0
STU_01179,15,Female,Black,18986.0,High School,6,0,2.57,0.753,0,2,Public,15,0.054,5,8,0.787,1.0,4.0,0,0
STU_01180,14,Female,White,17133.0,Bachelor's Degree,1,1,2.37,0.766,1,5,Public,33,0.045,7,7,0.786,4.0,0.0,1,1
STU_01181,16,Male,Hispanic,,Some College,4,1,4.0,0.98,0,0,Public,29,0.078,7,7,0.894,1.0,4.0,0,0
STU_01182,18,Male,Other,77262.0,High School,5,1,3.68,0.546,0,2,Charter,30,0.066,9,4,0.799,0.0,3.0,1,0
STU_01183,17,Female,White,121203.0,High School,2,0,1.99,0.925,0,1,Public,27,0.043,9,6,0.957,3.0,,1,0
STU_01184,14,Male,Hispanic,20318.0,High School,3,0,3.58,0.94,0,2,Private,16,0.077,15,3,0.895,3.0,3.0,0,1
STU_01185,15,Male,White,150000.0,Less than High School,4,0,2.14,0.755,1,1,Public,17,0.075,5,3,0.67,2.0,2.0,0,0
STU_01186,17,Female,Black,16256.0,Bachelor's Degree,5,0,3.06,0.753,0,2,Public,21,0.042,9,6,0.785,0.0,1.0,1,1
STU_01187,15,Female,Hispanic,86408.0,Less than High School,2,0,3.46,0.744,1,0,Public,30,0.095,8,4,0.868,1.0,4.0,1,0
STU_01188,16,Female,White,20387.0,,3,0,3.97,0.871,1,0,Private,25,0.064,8,2,0.82,3.0,2.0,0,0
STU_01189,17,Male,White,18093.0,Less than High School,2,0,2.99,0.97,1,1,Public,25,0.04,5,5,0.845,1.0,3.0,0,0
STU_01190,15,Female,Hispanic,20014.0,Bachelor's Degree,4,0,2.69,0.781,2,2,Public,27,0.095,13,4,0.936,4.0,2.0,0,0
STU_01191,16,Female,White,34823.0,Less than High School,1,0,2.84,0.491,3,1,Public,29,0.081,10,5,0.719,2.0,,1,0
STU_01192,14,Female,White,57756.0,High School,5,1,3.65,0.731,2,0,Public,23,0.058,10,5,0.655,2.0,1.0,0,0
STU_01193,15,Female,Hispanic,62062.0,,1,0,3.43,0.968,3,1,Public,23,0.075,5,4,0.601,2.0,2.0,1,0
STU_01194,16,Male,White,17065.0,High School,1,0,2.79,0.776,0,0,Public,23,0.049,11,7,0.745,3.0,5.0,0,0
STU_01195,14,Male,White,16453.0,High School,4,1,1.31,0.993,0,3,Public,23,0.053,10,7,0.593,2.0,0.0,0,1
STU_01196,17,Male,Hispanic,17443.0,High School,2,0,0.85,0.978,1,1,Public,22,0.059,11,3,0.617,2.0,1.0,0,1
STU_01197,16,Male,White,33220.0,Bachelor's Degree,3,0,2.98,0.796,0,0,Private,30,0.044,3,2,0.687,4.0,2.0,0,0
STU_01198,17,Female,White,30696.0,Graduate Degree,3,0,1.86,0.818,1,3,Public,31,0.034,4,4,0.52,2.0,2.0,0,0
STU_01199,16,Female,White,16981.0,High School,3,0,2.38,0.617,1,1,Public,29,0.092,11,8,0.901,0.0,1.0,0,0
STU_01200,18,Female,Hispanic,45057.0,Less than High School,2,0,2.62,0.748,2,2,Private,18,0.03,10,5,0.61,3.0,3.0,0,0
STU_01201,16,Female,Hispanic,150000.0,Less than High School,4,1,4.0,0.779,1,0,Public,23,0.083,5,2,0.639,3.0,2.0,1,0
STU_01202,15,Male,Black,24251.0,Bachelor's Degree,3,0,2.9,0.812,0,1,Public,19,0.076,11,8,0.698,2.0,4.0,1,0
STU_01203,16,Male,White,25673.0,Some College,5,0,3.38,0.655,3,1,Public,25,0.033,10,8,0.827,1.0,2.0,1,0
STU_01204,17,Male,White,56825.0,Bachelor's Degree,4,0,3.2,0.902,3,1,Public,27,0.055,9,4,0.714,3.0,2.0,1,0
STU_01205,16,Male,White,23224.0,Some College,6,0,0.86,0.839,1,2,Public,28,0.065,14,1,0.714,0.0,2.0,1,1
STU_01206,16,Male,White,62017.0,Graduate Degree,1,0,2.48,0.652,0,1,Public,19,0.075,6,2,0.723,3.0,5.0,0,0
STU_01207,15,Female,Asian,20438.0,Bachelor's Degree,4,1,1.82,0.807,1,1,Public,33,0.041,10,8,0.763,3.0,4.0,1,1
STU_01208,15,Female,White,150000.0,Bachelor's Degree,1,0,4.0,0.715,1,1,Private,18,0.057,6,5,0.713,3.0,2.0,0,0
STU_01209,14,Male,White,47850.0,Some College,5,0,1.34,0.62,2,0,Public,25,0.068,7,4,0.686,1.0,,1,1
STU_01210,19,Male,White,22114.0,High School,6,1,2.46,0.827,1,1,Public,30,0.038,7,8,0.982,2.0,4.0,0,1
STU_01211,14,Female,Hispanic,22676.0,Some College,3,0,2.59,0.78,1,1,Charter,27,0.032,8,5,0.859,2.0,1.0,1,0
STU_01212,15,Male,Hispanic,24076.0,Some College,3,0,2.01,0.794,1,2,Public,26,0.059,5,1,0.759,1.0,1.0,1,0
STU_01213,15,Female,Hispanic,108902.0,Some College,3,0,2.88,0.892,2,2,Public,25,0.034,12,4,0.825,2.0,1.0,0,0
STU_01214,17,Female,Asian,15000.0,High School,1,1,2.77,0.788,0,3,Public,21,0.036,3,7,0.635,1.0,3.0,0,0
STU_01215,16,Female,Hispanic,21283.0,Some College,2,0,2.93,0.846,2,1,Public,31,0.063,11,6,0.664,3.0,2.0,0,0
STU_01216,18,Male,White,23171.0,Some College,5,1,3.2,0.497,0,0,Public,23,0.047,8,6,0.652,3.0,2.0,0,1
STU_01217,15,Female,White,35863.0,Some College,3,0,2.99,0.945,0,1,Private,17,0.048,11,2,0.71,0.0,6.0,1,0
STU_01218,16,Male,Hispanic,29235.0,High School,4,0,3.1,0.858,0,2,Public,22,0.091,8,3,0.822,2.0,2.0,1,0
STU_01219,15,Female,Hispanic,,,4,1,3.69,0.903,0,0,Public,25,0.075,10,2,0.922,3.0,1.0,0,0
STU_01220,19,Male,Hispanic,26374.0,High School,1,0,1.48,0.881,1,2,Public,25,0.081,9,6,0.663,2.0,1.0,1,0
STU_01221,14,Male,Hispanic,,Bachelor's Degree,5,0,3.36,0.862,2,2,Public,28,0.045,10,6,0.828,5.0,5.0,1,0
STU_01222,16,Female,Hispanic,21972.0,Some College,6,0,1.96,0.88,4,0,Private,29,0.061,7,7,0.936,3.0,,0,1
STU_01223,17,Female,Asian,62907.0,High School,4,0,2.29,0.682,1,1,Private,18,0.078,6,8,0.931,1.0,3.0,0,0
STU_01224,17,Female,Hispanic,75775.0,Less than High School,1,0,2.9,0.883,1,1,Charter,22,0.065,6,8,0.905,1.0,5.0,0,0
STU_01225,16,Female,Black,34108.0,Some College,5,0,3.13,0.659,0,0,Public,21,0.075,9,4,0.602,4.0,2.0,1,0
STU_01226,16,Female,White,43671.0,High School,2,0,3.22,0.807,0,1,Public,27,0.048,12,3,0.9,,2.0,0,0
STU_01227,16,Male,Hispanic,,Graduate Degree,4,1,2.04,0.902,1,1,Charter,22,0.044,11,5,0.856,4.0,0.0,0,0
STU_01228,16,Female,Asian,25929.0,Some College,4,0,4.0,0.923,2,1,Public,28,0.032,7,8,0.957,3.0,3.0,0,0
STU_01229,17,Female,White,81134.0,High School,1,0,2.47,0.906,2,1,Public,21,0.069,8,8,0.931,5.0,,1,0
STU_01230,19,Female,Black,25881.0,Some College,5,0,2.22,0.691,1,1,Public,27,0.072,7,1,0.767,0.0,2.0,0,1
STU_01231,15,Female,Black,20135.0,High School,3,1,1.78,0.584,2,1,Public,22,0.073,15,6,0.929,0.0,4.0,0,1
STU_01232,14,Male,White,150000.0,Bachelor's Degree,5,0,1.7,0.838,4,2,Private,31,0.046,7,3,0.927,3.0,3.0,0,1
STU_01233,16,Female,Hispanic,150000.0,,4,0,1.68,0.841,1,1,Private,25,0.069,5,4,0.84,1.0,2.0,1,1
STU_01234,19,Male,White,52789.0,Graduate Degree,3,1,3.05,0.967,2,4,Public,17,0.088,5,12,0.748,1.0,2.0,1,1
STU_01235,15,Male,Other,90321.0,Some College,1,0,3.28,0.741,0,0,Public,26,0.082,7,4,0.904,3.0,,0,0
STU_01236,18,Female,Black,15000.0,Bachelor's Degree,8,0,2.11,0.696,1,1,Public,19,0.084,6,3,0.835,4.0,2.0,1,0
STU_01237,19,Male,White,19341.0,,3,0,1.89,0.953,2,2,Public,30,0.03,8,5,0.618,2.0,4.0,1,0
STU_01238,15,Female,White,24935.0,High School,3,0,2.63,0.77,2,2,Public,25,0.086,12,5,0.325,3.0,1.0,1,1
STU_01239,17,Male,Hispanic,30068.0,Bachelor's Degree,6,0,2.88,0.845,1,1,Public,25,0.041,5,6,0.86,0.0,5.0,1,0
STU_01240,18,Male,White,24540.0,Some College,3,1,3.01,0.87,1,4,Public,17,0.068,6,4,0.796,3.0,2.0,0,1
STU_01241,15,Female,White,15000.0,High School,1,0,2.03,0.752,0,2,Public,24,0.057,5,5,0.685,2.0,4.0,0,1
STU_01242,16,Female,Hispanic,49455.0,High School,7,0,2.67,0.932,0,1,Charter,17,0.043,9,3,0.613,2.0,3.0,0,0
STU_01243,15,Female,White,56102.0,High School,4,0,4.0,0.343,2,1,Public,27,0.042,8,6,0.716,2.0,3.0,1,0
STU_01244,14,Female,White,130812.0,Some College,2,0,1.84,0.885,1,2,Charter,23,0.074,9,4,0.76,3.0,2.0,0,0
STU_01245,15,Female,Black,19329.0,High School,4,0,2.78,0.95,2,0,Public,25,0.064,7,3,0.943,1.0,2.0,0,0
STU_01246,14,Male,Asian,18104.0,High School,4,1,3.2,0.69,0,1,Public,26,0.047,13,4,0.556,3.0,2.0,1,1
STU_01247,16,Male,Black,15000.0,High School,5,1,2.03,0.649,2,0,Public,28,0.03,6,9,0.767,2.0,1.0,1,0
STU_01248,15,Male,Black,,High School,3,0,3.29,0.672,3,3,Public,30,0.03,8,7,0.66,2.0,4.0,1,0
STU_01249,16,Female,White,74674.0,High School,2,0,1.73,0.889,2,1,Public,24,0.031,8,1,0.712,2.0,6.0,1,1
STU_01250,14,Female,White,22261.0,Graduate Degree,2,0,3.31,0.914,1,0,Public,24,0.096,7,2,0.842,4.0,4.0,1,0
STU_01251,16,Male,White,150000.0,High School,2,1,2.83,0.765,1,1,Public,30,0.076,4,8,0.626,,4.0,0,0
STU_01252,17,Female,Black,29576.0,Graduate Degree,4,0,1.66,0.741,0,0,Public,30,0.085,8,4,0.873,1.0,5.0,1,1
STU_01253,14,Female,Asian,40847.0,High School,4,0,3.35,0.88,2,2,Private,28,0.052,5,11,0.583,1.0,2.0,0,0
STU_01254,17,Male,Black,15000.0,High School,2,0,2.08,0.976,0,2,Public,26,0.03,8,8,0.543,1.0,3.0,0,0
STU_01255,18,Male,Asian,45696.0,High School,5,1,2.68,0.695,3,2,Public,32,0.072,7,6,0.848,2.0,6.0,1,1
STU_01256,14,Female,Hispanic,15000.0,Some College,3,0,3.3,0.655,4,2,Charter,22,0.068,8,8,0.851,1.0,1.0,1,0
STU_01257,19,Female,White,,Some College,4,0,2.03,0.858,0,1,Public,30,0.058,13,7,0.671,3.0,2.0,0,0
STU_01258,17,Female,White,,Some College,5,1,2.38,0.695,1,0,Public,21,0.06,9,5,0.655,,7.0,1,0
STU_01259,15,Male,White,107735.0,Less than High School,1,0,3.7,0.731,3,1,Charter,20,0.11,9,5,0.608,1.0,,1,1
STU_01260,16,Female,White,16059.0,Graduate Degree,5,0,1.14,0.808,1,1,Public,36,0.064,8,8,0.887,3.0,3.0,1,0
STU_01261,17,Male,Hispanic,41293.0,Graduate Degree,5,0,3.93,0.746,0,1,Public,31,0.03,6,8,0.791,1.0,3.0,0,1
STU_01262,16,Male,White,57014.0,High School,3,0,1.63,0.962,0,2,Public,24,0.056,9,5,0.691,0.0,2.0,1,0
STU_01263,17,Female,Hispanic,51732.0,Some College,4,0,2.24,0.85,2,0,Public,15,0.045,10,4,0.811,0.0,3.0,0,0
STU_01264,15,Male,Hispanic,18174.0,Some College,2,0,3.03,0.816,2,0,Private,17,0.056,13,11,0.644,4.0,3.0,0,0
STU_01265,16,Female,White,15000.0,High School,6,1,3.28,0.893,1,0,Public,28,0.081,4,9,0.832,0.0,2.0,0,1
STU_01266,14,Male,Hispanic,47933.0,Less than High School,2,1,3.04,0.889,0,2,Public,29,0.068,6,5,0.531,2.0,,0,0
STU_01267,16,Female,Hispanic,32145.0,,4,1,2.84,0.906,0,2,Public,26,0.047,8,10,0.488,3.0,0.0,1,1
STU_01268,15,Female,White,23079.0,Bachelor's Degree,6,1,2.45,0.8,0,3,Public,27,0.075,7,8,0.84,3.0,5.0,0,1
STU_01269,15,Male,Black,66914.0,Less than High School,7,0,4.0,0.603,1,2,Public,15,0.086,7,4,0.937,2.0,6.0,0,0
STU_01270,18,Female,Hispanic,35034.0,Some College,5,0,3.42,0.905,0,2,Public,25,0.061,8,2,0.85,1.0,1.0,0,0
STU_01271,18,Male,Hispanic,15000.0,Bachelor's Degree,4,0,3.74,0.791,1,1,Public,31,0.076,7,4,0.469,2.0,2.0,0,0
STU_01272,17,Female,Asian,15000.0,High School,6,0,2.46,0.792,3,3,Private,24,0.041,6,4,0.943,1.0,5.0,0,1
STU_01273,14,Male,Asian,15000.0,High School,1,0,0.94,0.953,0,0,Public,30,0.079,11,7,0.729,3.0,5.0,0,0
STU_01274,16,Male,Asian,150000.0,Bachelor's Degree,2,1,3.62,0.718,1,2,Public,35,0.087,12,6,0.746,2.0,2.0,0,0
STU_01275,18,Male,White,64746.0,High School,4,0,3.09,0.734,2,2,Private,23,0.071,7,4,0.799,0.0,6.0,0,1
STU_01276,16,Male,White,42230.0,High School,2,0,2.95,0.939,2,2,Public,29,0.079,15,5,0.659,1.0,6.0,0,0
STU_01277,19,Female,White,31403.0,High School,5,1,2.35,0.686,3,1,Private,23,0.072,6,9,0.891,2.0,,1,0
STU_01278,17,Male,White,29795.0,High School,1,1,2.52,0.922,0,1,Public,24,0.03,2,4,0.931,3.0,,0,0
STU_01279,16,Male,Asian,92388.0,,3,0,2.32,0.958,1,1,Private,28,0.046,7,5,0.892,2.0,1.0,1,0
STU_01280,16,Male,Hispanic,24527.0,Some College,2,0,2.84,0.842,1,1,Public,25,0.077,6,9,0.745,1.0,0.0,0,1
STU_01281,16,Male,White,57615.0,High School,1,0,1.89,0.726,0,1,Public,36,0.047,11,6,0.888,2.0,4.0,1,1
STU_01282,16,Female,White,,Some College,3,1,3.41,0.622,1,1,Public,19,0.053,8,9,0.632,1.0,6.0,0,0
STU_01283,17,Female,White,150000.0,Graduate Degree,3,0,4.0,0.781,0,1,Public,27,0.069,5,3,0.931,2.0,4.0,0,0
STU_01284,17,Male,Hispanic,65764.0,Less than High School,3,1,2.32,0.862,1,0,Private,25,0.074,8,4,0.743,5.0,2.0,1,0
STU_01285,15,Female,Black,98366.0,High School,3,1,1.53,0.818,0,0,Public,33,0.056,7,5,0.875,1.0,5.0,1,0
STU_01286,14,Female,Asian,22753.0,Graduate Degree,1,1,2.72,0.691,0,2,Charter,26,0.039,6,9,0.945,0.0,5.0,0,1
STU_01287,14,Male,Asian,84669.0,Graduate Degree,7,1,3.05,0.835,2,3,Public,24,0.067,12,3,0.885,0.0,5.0,0,0
STU_01288,17,Female,White,28281.0,High School,3,0,3.16,0.926,2,2,Public,26,0.037,9,10,0.776,4.0,5.0,1,0
STU_01289,14,Female,White,39657.0,Less than High School,3,1,4.0,0.775,0,3,Public,32,0.08,5,2,0.967,3.0,4.0,0,0
STU_01290,14,Female,White,134328.0,High School,5,1,3.45,0.929,0,3,Public,25,0.066,6,2,0.834,2.0,4.0,0,0
STU_01291,17,Female,White,15769.0,Less than High School,6,0,1.35,0.638,3,1,Public,22,0.08,10,1,0.71,1.0,5.0,0,1
STU_01292,19,Male,Asian,42728.0,Some College,5,0,1.81,0.818,0,2,Public,19,0.058,6,5,0.788,2.0,2.0,0,1
STU_01293,16,Female,Hispanic,51555.0,Less than High School,1,0,3.12,0.825,1,0,Public,23,0.061,11,3,0.943,1.0,,0,0
STU_01294,17,Female,Black,55050.0,Less than High School,3,1,2.44,0.955,1,2,Public,25,0.043,7,10,0.756,0.0,,1,0
STU_01295,16,Female,Hispanic,25321.0,Some College,1,1,4.0,0.905,0,3,Public,15,0.03,0,3,0.828,0.0,2.0,0,0
STU_01296,16,Female,White,150000.0,Graduate Degree,5,1,2.05,0.953,0,4,Charter,19,0.04,11,5,0.779,6.0,7.0,0,0
STU_01297,17,Male,White,15000.0,High School,2,0,3.57,0.599,2,3,Public,26,0.036,5,5,0.522,,2.0,0,0
STU_01298,16,Female,Hispanic,116670.0,High School,4,0,2.28,0.817,0,4,Public,17,0.044,10,7,0.589,0.0,3.0,0,0
STU_01299,16,Female,Black,95995.0,Graduate Degree,6,0,3.01,0.973,1,0,Charter,28,0.059,4,4,0.729,0.0,3.0,1,0
STU_01300,16,Male,White,150000.0,Some College,3,0,2.14,0.739,2,1,Charter,23,0.064,11,7,0.553,2.0,4.0,0,0
STU_01301,15,Male,Black,15000.0,High School,3,0,3.25,0.848,4,3,Public,20,0.059,10,6,0.508,0.0,5.0,1,0
STU_01302,17,Female,Black,18123.0,High School,4,0,3.66,0.903,0,0,Public,27,0.033,11,4,0.821,0.0,3.0,1,0
STU_01303,16,Male,White,,High School,3,0,3.0,0.767,1,2,Public,26,0.081,10,6,0.735,2.0,2.0,0,0
STU_01304,15,Male,Black,15000.0,Some College,3,0,4.0,0.513,0,1,Public,26,0.067,9,6,0.914,2.0,2.0,0,1
STU_01305,17,Male,White,15000.0,High School,4,0,2.22,0.865,3,0,Public,26,0.03,7,8,0.792,2.0,2.0,1,0
STU_01306,15,Male,Hispanic,24572.0,High School,2,0,2.88,0.983,2,1,Charter,24,0.049,12,6,0.945,6.0,5.0,1,0
STU_01307,16,Male,Black,42345.0,High School,1,0,3.48,0.806,1,0,Public,18,0.048,11,5,0.666,2.0,2.0,1,0
STU_01308,16,Male,Other,129804.0,High School,3,1,2.04,0.687,0,0,Public,17,0.076,6,4,0.643,0.0,2.0,0,1
STU_01309,18,Male,White,31313.0,Some College,5,0,2.85,0.901,1,2,Public,15,0.04,14,1,0.816,2.0,2.0,0,0
STU_01310,17,Female,White,22324.0,Less than High School,4,1,3.33,0.79,2,1,Public,27,0.03,9,5,0.75,1.0,5.0,0,0
STU_01311,16,Female,White,46589.0,High School,3,0,3.54,0.965,0,0,Public,23,0.074,10,7,0.694,2.0,3.0,0,0
STU_01312,17,Male,White,52875.0,Graduate Degree,4,0,3.71,0.812,0,0,Public,23,0.061,3,3,0.833,4.0,1.0,0,0
STU_01313,18,Male,Hispanic,51689.0,Some College,2,1,2.1,0.666,1,2,Private,15,0.051,8,5,0.702,1.0,3.0,1,1
STU_01314,17,Female,Asian,31496.0,Less than High School,1,0,3.03,0.709,0,0,Public,18,0.083,6,5,0.732,1.0,5.0,0,1
STU_01315,16,Male,White,15000.0,Some College,3,1,1.75,0.874,1,2,Public,19,0.033,6,8,0.792,3.0,3.0,0,1
